id,name,operator,updateTime,createTime,yn,providerId
2806,北京菲乐世界商贸有限公司,北京菲乐世界商贸有限公司,2012-11-08 14:35:19.873,2012-11-08 14:35:19.873,1,3971
2807,北京斯坦福国际文具有限公司,北京斯坦福国际文具有限公司,2012-11-08 16:41:37.290,2012-11-08 16:41:37.290,1,3967
2808,北京菱汇达电器有限公司-三菱电机空调,北京菱汇达电器有限公司,2012-11-08 16:47:12.320,2012-11-08 16:47:12.320,1,1622
2809,深圳市亚诚训科技有限公司,深圳市亚诚训科技有限公司,2012-11-09 10:06:43.987,2012-11-09 10:06:43.987,1,3973
2810,上海邑国商贸有限公司,上海邑国商贸有限公司,2012-11-09 10:09:09.467,2012-11-09 10:09:09.467,1,3974
2811,百汇谷--东芝平板电视,深圳市百汇谷电子商务有限公司,2012-11-09 10:17:52.867,2012-11-09 10:17:52.867,1,3972
2812,北京市世行商贸有限责任公司,北京市世行商贸有限责任公司,2012-11-09 10:31:19.970,2012-11-09 10:31:19.970,1,3551
2813,宁波丰安泰和商贸有限公司,,2012-11-09 10:39:53.243,2012-11-09 10:39:53.243,1,3961
2814,上海龙秦汽车用品有限公司,,2012-11-09 10:45:35.323,2012-11-09 10:45:35.323,1,3962
2815,双齐国际贸易（上海）有限公司,罗技,2012-11-09 13:41:18.313,2012-11-09 13:41:18.313,1,3046
2816,北京旅之星业新技术有限公司,北京旅之星业新技术有限公司,2012-11-09 14:16:09.340,2012-11-09 14:16:09.340,1,3968
2817,明朗国际贸易（上海）有限公司,明朗国际--CPU,2012-11-09 14:49:03.807,2012-11-09 14:49:03.807,1,1975
2818,北京润泽汇通商贸有限公司,LG显示器,2012-11-09 17:45:17.160,2012-11-09 17:45:17.160,1,3987
2819,深圳市富业达实业发展有限公司   ,自有品牌富业达,2012-11-09 17:46:47.050,2012-11-09 17:46:47.050,1,3986
2820,上海飞索实业有限公司,,2012-11-09 17:56:35.557,2012-11-09 17:56:35.557,1,3713
2821,北京海洋鑫泰存储技术有限公司,北京海洋鑫泰存储技术有限公司,2012-11-09 18:13:36.753,2012-11-09 18:13:36.753,1,3988
2822,北京恒远盛世电子有限公司,北京恒远盛世电子有限公司,2012-11-12 14:24:33.307,2012-11-09 18:16:06.283,1,3990
2823,北京神州数码有限公司,北京神州数码有限公司-投影仪,2012-11-09 19:01:25.960,2012-11-09 19:01:25.960,1,1971
2824,北京神州数码有限公司,北京神州数码有限公司-投影仪,2012-11-09 19:02:26.443,2012-11-09 19:02:26.443,0,1971
2825,新经典文化有限公司 ,新经典文化有限公司,2012-11-12 11:20:06.013,2012-11-12 11:20:06.013,1,4001
2826,上海拓影商贸有限公司,上海拓影商贸有限公司,2012-11-12 14:05:45.983,2012-11-12 14:05:45.983,1,3989
2827,上海樱歌家居用品有限公司,,2012-11-12 16:54:59.867,2012-11-12 16:54:59.867,0,2449
2828,北京丰收国际贸易有限公司,北京丰收国际贸易有限公司,2012-11-12 18:41:06.990,2012-11-12 18:41:06.990,1,1311
2829,富祺仕贸易（上海）有限公司,富祺仕贸易（上海）有限公司,2012-11-12 18:43:29.230,2012-11-12 18:43:29.230,1,2734
2830,扬州派迩森商贸有限公司,扬州派迩森商贸有限公司,2012-11-12 18:45:42.827,2012-11-12 18:45:42.827,1,2736
2831,天津可威尼食品有限公司,天津可威尼食品有限公司,2012-11-12 18:47:27.230,2012-11-12 18:47:27.230,1,2739
2832,北京通途日盛-松下,北京通途日盛商贸有限公司,2012-11-13 09:45:43.407,2012-11-13 09:45:43.407,1,1930
2833,济南金镶玉工艺品有限公司,济南金镶玉工艺品有限公司,2012-11-13 09:51:14.460,2012-11-13 09:51:14.460,1,2453
2834,深圳市旗云飞扬电子商务有限公司,沃佳诺娃,2012-11-13 11:28:21.090,2012-11-13 11:28:21.090,1,3980
2835,北京市今旺腾腾-思露德管理员,思露德管理员,2012-11-13 14:35:05.730,2012-11-13 14:35:05.730,1,4009
2836,北京银嘉乐趣商贸有限责任公司,北京银嘉乐趣商贸有限责任公司,2012-11-13 15:03:40.147,2012-11-13 15:03:40.147,1,3976
2837,北京康安新电子科技有限公司,北京康安新电子科技有限公司,2012-11-13 15:05:03.843,2012-11-13 15:05:03.843,1,3977
2838,上海知音琴行有限公司,上海知音琴行有限公司,2012-11-13 15:06:16.380,2012-11-13 15:06:16.380,1,3978
2839,广州市音缘乐器有限公司,广州市音缘乐器有限公司,2012-11-13 15:07:15.457,2012-11-13 15:07:15.457,1,3979
2840,北京嘉润鑫商贸有限公司,,2012-11-13 15:18:22.550,2012-11-13 15:18:22.550,1,3720
2841,无敌数码科技有限公司,好易通厂家,2012-11-13 15:26:53.670,2012-11-13 15:26:53.670,1,3445
2842,北京快乐易教育科技有限公司,早学好厂家,2012-11-13 15:50:17.137,2012-11-13 15:50:17.137,1,3449
2843,上海护邦体育用品有限公司,上海护邦体育用品有限公司,2012-11-13 15:54:15.097,2012-11-13 15:54:15.097,0,665
2844,上海欣文办公用品有限公司,卡西欧代理,2012-11-13 15:56:29.480,2012-11-13 15:56:29.480,1,3147
2845,启祥腾达（北京）科技有限公司,帝尔复读机厂家,2012-11-13 16:03:09.203,2012-11-13 16:03:09.203,1,3447
2846,北京数字长城科技有限公司,小状元点读笔,2012-11-13 16:06:15.163,2012-11-13 16:06:15.163,1,3448
2847,上海桑姆通译实业有限公司,桑姆通译,2012-11-13 16:08:57.973,2012-11-13 16:08:57.973,1,3450
2848,珠海钜丞科技有限公司,钜丞,2012-11-13 16:19:16.007,2012-11-13 16:19:16.007,1,3451
2849,康明多译通电子科技（上海）有限公司,康明多译通,2012-11-13 16:21:07.433,2012-11-13 16:21:07.433,1,3452
2850,惠州市乐优优箱包有限公司,惠州市乐优优箱包有限公司,2012-11-13 17:21:02.220,2012-11-13 16:30:27.727,1,2577
2851,北京华氏行商贸有限公司,北京华氏行商贸有限公司,2012-11-13 16:35:20.140,2012-11-13 16:35:20.140,1,2600
2852,上海护邦体育用品有限公司,上海护邦体育用品有限公司,2012-11-13 17:16:50.563,2012-11-13 17:16:50.563,1,665
2853,上海康辉企业发展有限公司,上海康辉企业发展有限公司,2012-11-13 18:25:04.637,2012-11-13 18:25:04.637,1,3778
2854,北京昊德盟商贸有限公司,北京昊德盟商贸有限公司,2012-11-13 18:27:32.670,2012-11-13 18:27:32.670,0,1319
2855,,,2012-11-15 18:59:27.633,2012-11-13 18:35:05.220,1,56
2856,上海元熙实业发展有限公司,上海元熙实业发展有限公司,2012-11-13 18:37:20.917,2012-11-13 18:37:20.917,0,2667
2857,金佰利（中国）有限公司,金佰利（中国）有限公司,2012-11-14 11:21:19.760,2012-11-14 11:21:19.760,1,3504
2858,福建创高安防-创高管理员,创高管理员,2012-11-14 11:24:32.490,2012-11-14 11:24:32.490,1,4010
2859,宁波瑞狄安—想的管理员,想的管理员,2012-11-14 11:32:39.033,2012-11-14 11:32:39.033,1,4011
2860,永康市阿比特工贸有限公司,,2012-11-14 11:56:25.630,2012-11-14 11:56:25.630,0,56
2861,永康市阿比特工贸有限公司,,2012-11-14 11:57:05.923,2012-11-14 11:57:05.923,1,3074
2862,北京金凯怡风商贸有限公司,南亚内存,2012-11-14 13:19:43.307,2012-11-14 13:19:43.307,1,3314
2863,大连丝路明珠国际贸易有限公司,大连丝路明珠国际贸易有限公司,2012-11-14 13:38:22.853,2012-11-14 13:38:22.853,1,2921
2864,沈阳台美亚商贸有限公司,沈阳台美亚商贸有限公司,2012-11-14 13:44:41.653,2012-11-14 13:44:41.653,1,2920
2865,沈阳诺日朗商贸有限公司,沈阳诺日朗商贸有限公司,2012-11-14 13:46:54.400,2012-11-14 13:46:54.400,1,2919
2866,沈阳盛旭晟贸易有限公司,沈阳盛旭晟贸易有限公司,2012-11-14 14:41:31.720,2012-11-14 14:41:31.720,1,2918
2867,上海玛芮宝国际贸易有限公司,,2012-11-14 14:45:09.960,2012-11-14 14:45:09.960,1,3966
2868,广州天亚电子科技有限公司,,2012-11-14 14:53:11.977,2012-11-14 14:53:11.977,1,3964
2869,广州市杰汉电子有限公司,优派平板,2012-11-14 15:04:38.230,2012-11-14 15:04:38.230,0,3143
2870,攀高管理员,攀高管理员,2012-11-14 19:31:53.960,2012-11-14 19:31:53.960,1,3623
2871,博科管理员,博科管理员,2012-11-14 19:34:57.480,2012-11-14 19:34:57.480,1,3625
2872,康佳冰洗,安徽康佳同创电器有限公司,2012-11-15 08:34:13.330,2012-11-15 08:34:13.330,1,4015
2873,北京泰达益生科贸有限公司,,2012-11-15 10:01:08.303,2012-11-15 10:01:08.303,1,1996
2874,幸儿,广州市君鸿贸易有限公司-幸儿,2012-11-15 10:06:22.230,2012-11-15 10:06:22.230,1,2383
2875,广州市杰汉电子有限公司,优派平板,2012-11-15 10:59:32.670,2012-11-15 10:59:32.670,1,3143
2876,上海航盛实业有限公司,,2012-11-15 11:15:37.050,2012-11-15 11:15:37.050,1,3958
2877,北京东方怡鑫商贸有限公司,,2012-11-15 11:20:56.003,2012-11-15 11:20:56.003,1,1307
2878,北京赛格立诺办公科技有限公司,北京赛格立诺办公科技有限公司,2012-11-15 11:41:13.690,2012-11-15 11:41:13.690,1,4116
2879,济南悦路贸易有限公司,济南悦路贸易有限公司,2012-11-15 11:49:15.167,2012-11-15 11:49:15.167,1,4058
2880,上海乾途实业有限公司,,2012-11-15 11:56:15.477,2012-11-15 11:56:15.477,1,4016
2881,小鸭-洗衣机,北京市万众达商贸有限公司,2012-11-15 12:00:59.113,2012-11-15 12:00:59.113,1,1924
2882,威力-冰洗, 北京圣华易达商贸有限责任公司,2012-11-15 13:39:45.970,2012-11-15 13:39:45.970,1,1923
2883,上海安买电子商务有限公司,,2012-11-15 13:58:12.600,2012-11-15 13:58:12.600,1,4021
2884,佛山市顺德区硅宝硅橡胶科技有限,,2012-11-15 14:09:55.883,2012-11-15 14:01:28.957,1,4022
2885,上海盛世欣兴格力贸易有限公司,上海盛世欣兴格力贸易有限公司,2012-11-15 14:09:41.387,2012-11-15 14:09:41.387,1,4118
2886,广州市松景电器有限公司,广州市松景电器有限公司,2012-11-15 14:20:42.013,2012-11-15 14:20:42.013,1,4117
2887,北京伟明拓-松下管理员,松下管理员,2012-11-15 16:00:40.603,2012-11-15 16:00:40.603,1,4017
2888,南京华旗资讯科技有限公司,半岛铁盒,2012-11-16 11:06:12.330,2012-11-15 16:05:24.580,1,3349
2889,重庆佳杰创越营销结算有限公司,重庆佳杰创越营销结算有限公司_投影机,2012-11-15 16:19:22.900,2012-11-15 16:19:22.900,1,3069
2890,上海车浪实业有限公司,,2012-11-15 16:56:21.863,2012-11-15 16:56:21.863,1,3704
2891,北京来此购玩具城有限责任公司玩具,北京来此购玩具城有限责任公司玩具,2012-12-10 09:22:43.143,2012-11-15 17:24:13.420,1,4086
2892,广州智乐商业有限公司北京分公司,广州智乐商业有限公司北京分公司,2012-11-15 17:25:52.050,2012-11-15 17:25:52.050,1,601
2893,宁波市江北牧高笛户外用品有限公司,宁波市江北牧高笛户外用品有限公司,2013-01-15 10:19:08.280,2012-11-15 17:36:14.873,1,4026
2894,广州市今生宝贝服装实业有限公司,广州市今生宝贝服装实业有限公司,2013-01-15 09:35:21.390,2012-11-15 18:05:51.340,1,4096
2895,深圳市达振-席爱尔管理员,席爱尔管理员,2012-11-15 18:08:31.540,2012-11-15 18:08:31.540,1,3951
2896,sdwdzl,,2013-03-12 11:41:32.637,2012-11-15 18:41:58.620,1,3072
2897,云南天齐绿色食品开发有限公司,云南天齐绿色食品开发有限公司,2012-11-15 18:54:39.280,2012-11-15 18:54:39.280,1,4111
2898,山东康泰-荣康管理员,荣康管理员,2012-11-15 18:56:54.477,2012-11-15 18:55:56.640,1,3627
2899,宁波乐歌视讯-乐歌管理员,小家电乐歌管理员,2012-11-29 17:54:32.213,2012-11-15 18:58:35.920,1,138
2900,济南宜美嘉贸易有限公司,,2012-11-15 19:16:41.497,2012-11-15 19:16:41.497,1,4032
2901,上海华岑劳防用品有限公司,,2012-11-15 20:01:55.687,2012-11-15 20:01:55.687,1,2026
2902,深圳市中创投资有限公司,深圳市中创投资有限公司,2012-11-15 21:55:05.563,2012-11-15 21:55:05.563,1,3981
2903,石家庄五羊电器有限公司,石家庄五羊电器有限公司,2012-11-16 09:35:22.487,2012-11-16 09:35:22.487,1,4045
2904,深圳市耐尔金科技有限公司,深圳市耐尔金科技有限公司,2012-11-16 10:09:13.360,2012-11-16 10:09:13.360,1,3982
2905,深圳市智歌-智歌管理员,智歌管理员,2012-11-16 10:11:15.610,2012-11-16 10:11:15.610,1,4121
2906,七叶草管理员,七叶草管理员,2012-11-16 10:13:23.437,2012-11-16 10:13:23.437,1,4122
2907,天骏小天使小家电,天骏小天使小电管理员,2013-04-19 15:07:37.827,2012-11-16 10:14:08.743,1,4123
2908,深圳市益峰健-足福管理员,足福管理员,2012-11-16 10:17:27.080,2012-11-16 10:16:42.440,1,3622
2909,上海狼齐-邦蒂管理员,邦蒂管理员,2012-11-16 10:22:16.620,2012-11-16 10:21:11.607,1,3626
2910,东莞市康星运动用品有限公司,,2012-11-16 10:36:49.397,2012-11-16 10:36:49.397,1,3073
2911,深圳布尔特科技有限公司,,2012-11-16 11:13:48.503,2012-11-16 11:13:48.503,1,4125
2912,东莞市麟旗-百利达管理员,百利达管理员,2012-11-16 11:40:16.130,2012-11-16 11:38:37.950,1,3629
2913,四川川松商贸有限公司,四川川松商贸有限公司,2012-11-16 11:49:26.487,2012-11-16 11:49:26.487,1,4126
2914,陕西唐华电子科技发展有限公司,陕西唐华电子科技发展有限公司,2012-11-16 11:54:23.713,2012-11-16 11:54:23.713,1,4127
2915,北京出版集团有限责任公司,北京出版集团有限责任公司（旧vc）,2012-11-16 14:21:07.030,2012-11-16 14:21:07.030,1,1648
2916,深圳麦博电器有限公司,深圳麦博音箱厂家,2012-11-16 14:41:58.613,2012-11-16 14:41:58.613,1,3475
2917,宁波鑫煌家居用品有限公司 ,宁波鑫煌家居用品有限公司 ,2012-11-16 14:43:54.787,2012-11-16 14:43:54.787,1,4024
2918,青岛创新未来科技有限公司,青岛创新未来科技有限公司,2012-11-16 14:48:32.967,2012-11-16 14:48:32.967,1,3476
2919,上海康厨实业有限公司,上海康厨实业有限公司,2012-11-16 14:54:49.227,2012-11-16 14:54:49.227,1,4023
2920,威宝,威宝-移动存储,2012-11-16 15:40:15.450,2012-11-16 15:40:15.450,1,3107
2921,纯钓（广州）贸易有限公司,纯钓（广州）贸易有限公司,2012-11-22 13:44:49.050,2012-11-16 16:05:57.977,1,4035
2922,福州天映电子有限公司,福州天映电子,2012-11-16 16:49:52.843,2012-11-16 16:49:52.843,1,4020
2923,北京成卓基业科技发展有限公司,北京成卓基业科技发展有限公司,2012-11-16 17:37:43.753,2012-11-16 17:37:43.753,1,3443
2924,厦门格罗博贸易有限公司,厦门格罗博贸易有限公司,2012-11-16 18:18:56.957,2012-11-16 18:18:56.957,1,4059
2925,北京万博乐文化发展有限公司,北京万博乐文化发展有限公司,2012-11-16 18:19:59.453,2012-11-16 18:19:59.453,1,4060
2926,瑞海韵联（北京）国际贸易有限公司,瑞海韵联（北京）国际贸易有限公司,2012-11-16 18:21:40.950,2012-11-16 18:21:40.950,1,4061
2927,合肥艺佰联腾电子科技有限公司,合肥艺佰联腾电子科技有限公司,2012-11-16 18:22:27.137,2012-11-16 18:22:27.137,1,4062
2928,北京星海福音琴业有限公司,北京星海福音琴业有限公司,2012-11-16 18:23:19.327,2012-11-16 18:23:19.327,1,4063
2929,上海百纳仕乐器有限公司,上海百纳仕乐器有限公司,2012-11-16 18:24:00.437,2012-11-16 18:24:00.437,1,4064
2930,创高管理员,创高管理员,2012-11-16 18:24:05.517,2012-11-16 18:24:05.517,0,4010
2931,通宝国际贸易（天津）有限公司,通宝国际贸易（天津）有限公司,2012-11-16 18:24:53.710,2012-11-16 18:24:53.710,1,4065
2932,通宝国际贸易（天津）有限公司,通宝国际贸易（天津）有限公司,2012-11-16 18:26:06.357,2012-11-16 18:26:06.357,1,4065
2933,北京佳思德明商贸有限公司,北京佳思德明商贸有限公司,2012-11-16 18:27:01.580,2012-11-16 18:27:01.580,1,4066
2934,北京海嘉欣韵电子设备有限公司,北京海嘉欣韵电子设备有限公司,2012-11-16 18:27:50.710,2012-11-16 18:27:50.710,1,4067
2935,郑州绿城乐器有限公司,郑州绿城乐器有限公司,2012-11-16 18:28:42.597,2012-11-16 18:28:42.597,1,4068
2936,北京银嘉乐趣商贸有限责任公司,北京银嘉乐趣商贸有限责任公司,2012-11-16 18:30:02.980,2012-11-16 18:30:02.980,0,3976
2937,北京天纳地文化传媒有限公司,北京天纳地文化传媒有限公司,2012-11-16 18:30:53.840,2012-11-16 18:30:53.840,1,4069
2938,江都区金艺民族乐器厂,江都区金艺民族乐器厂,2013-01-17 17:37:44.023,2012-11-16 18:31:47.637,1,4070
2939,宁波波鹰乐器制造有限公司,宁波波鹰乐器制造有限公司,2012-11-16 18:32:41.523,2012-11-16 18:32:41.523,1,4071
2940,北京奥博艺文化发展有限公司,北京奥博艺文化发展有限公司,2012-11-16 18:33:38.657,2012-11-16 18:33:38.657,1,1291
2941,北京宫羽文化发展有限公司,北京宫羽文化发展有限公司,2012-11-16 18:34:42.307,2012-11-16 18:34:42.307,1,4072
2942,里歌中艺乐器音响（北京）有限公司,里歌中艺乐器音响（北京）有限公司,2012-11-16 18:36:08.203,2012-11-16 18:36:08.203,1,4073
2943,深圳市伏荣科技开发有限公司,深圳市伏荣科技开发有限公司,2012-11-16 18:37:40.320,2012-11-16 18:37:40.320,1,4074
2944,辽宁苏泊尔炊电销售有限公司 ,辽宁苏泊尔炊电销售有限公司 ,2012-11-19 09:01:07.333,2012-11-19 09:01:07.333,1,4025
2945,上海吉创企业管理咨询有限公司,上海吉创企业管理咨询有限公司,2012-11-19 09:38:46.930,2012-11-19 09:38:46.930,1,4054
2946,佛山市南海邦芝-伊立浦管理员,伊立浦管理员,2012-11-19 10:54:57.027,2012-11-19 10:54:57.027,1,1956
2947,北京桔色优品贸易有限公司,北京桔色优品贸易有限公司,2012-11-19 11:01:22.363,2012-11-19 11:01:22.363,0,3852
2948,商务印书馆（杭州）有限公司,商务印书馆（杭州）,2012-11-19 11:03:41.327,2012-11-19 11:03:41.327,1,4129
2949,北京天凯通达商贸有限公司,,2012-11-19 11:15:03.250,2012-11-19 11:15:03.250,1,3960
2950,EASYN COMPANY LIMITED,EASYN COMPANY LIMITED,2012-11-19 11:21:45.267,2012-11-19 11:21:45.267,0,3886
2951,EASYN COMPANY LIMITED,EASYN COMPANY LIMITED,2012-11-19 11:24:41.123,2012-11-19 11:24:41.123,1,3886
2952,特瑞科技（香港）有限公司,特瑞科技（香港）有限公司,2012-11-19 11:35:38.970,2012-11-19 11:35:38.970,1,3887
2953,北京沪阀华北阀门销售有限公司,嬉笑颜开,2012-11-19 11:43:48.517,2012-11-19 11:43:48.517,1,4019
2954,亚泰信息科技有限公司,亚泰信息科技有限公司,2012-11-19 13:34:11.137,2012-11-19 13:34:11.137,1,3926
