id,providerName,providerErpId,providerCode,createTime,updateTime,yn,OWN_SIGN,providerAccount,STS,DRES,GODS
3391,上海伊品食品有限公司,20556,shypsp,2012-10-15 16:24:33.473,2012-10-15 16:24:33.473,1,BASE,shypsp,B,B,B
3392,安科泰（北京）科技发展有限公司,21573,aktbj,2012-10-15 16:25:27.257,2012-10-15 16:25:27.257,1,BASE,aktbj,B,B,B
3393,上海亿堡旺国际贸易有限公司,23208,shybw,2012-10-15 16:25:50.550,2012-10-15 16:25:50.550,1,BASE,shybw,B,B,B
3394,上海联荣国际贸易有限公司,22651,shlrgj,2012-10-15 16:26:12.877,2012-10-15 16:26:12.877,1,BASE,shlrgj,B,B,B
3395,上海太侑国际贸易有限公司,10973,shtygj,2012-10-15 16:27:58.400,2012-10-15 16:27:58.400,1,BASE,shtygj,B,B,B
3396,广州市佳沣商贸有限公司,6808,gzsjfsm,2012-10-15 16:29:30.410,2012-10-15 16:29:30.410,1,BASE,gzsjfsm,B,B,B
3397,北京天富星商贸有限责任公司,8474,bjtfx,2012-10-15 16:30:40.837,2012-10-15 16:30:40.837,1,BASE,bjtfx,B,B,B
3398,北京卡诺拉商贸有限公司,15991,bjknl,2012-10-15 16:31:34.370,2012-10-15 16:31:34.370,1,BASE,bjknl,B,B,B
3399,深圳嘉晟供应链股份有限公司,23545,szjsgyl,2012-10-15 16:31:47.700,2012-10-15 16:31:47.700,1,BASE,szjsgyl,B,B,B
3400,昆山海通国际贸易有限公司,26742,kshtmy,2012-10-15 16:31:54.797,2012-10-15 16:31:54.797,1,BASE,kshtmy,B,B,B
3401,深圳市维华实业有限公司,19852,szswhsy,2012-10-15 16:36:12.557,2012-10-15 16:36:12.557,1,BASE,szswhsy,B,B,B
3402,河北瑞康源贸易有限公司,26735,hbrky,2012-10-15 16:36:39.230,2012-10-15 16:36:39.230,1,BASE,hbrky,B,B,B
3403,西诺迪斯食品（上海）有限公司,19338,xndssp,2012-10-15 16:37:22.333,2012-10-15 16:37:22.333,1,BASE,xndssp,B,B,B
3404,上海松朗贸易有限公司,12765,shslmy,2012-10-15 16:37:47.003,2012-10-15 16:37:47.003,1,BASE,shslmy,B,B,B
3405,欧塑五金塑胶制品（深圳）有限公司,26148,oswjszgs,2012-10-15 16:37:54.697,2012-10-15 16:37:54.697,1,BASE,oswjszgs,B,B,B
3406,中山励精艺品家私陶瓷有限公司,26132,zsljypjs,2012-10-15 16:38:03.070,2012-10-15 16:38:03.070,1,BASE,zsljypjs,B,B,B
3407,北京西尚玫瑰餐饮管理有限责任公司,25660,bjxsmgcy,2012-10-15 16:38:09.917,2012-10-15 16:38:09.917,1,BASE,bjxsmgcy,B,B,B
3408,上海汇缝缝纫设备有限公司,24692,shhffr,2012-10-15 16:38:16.740,2012-10-15 16:38:16.740,1,BASE,shhffr,B,B,B
3409,上海品音贸易有限公司,3075,shpymy,2012-10-16 09:23:13.507,2012-10-16 09:23:13.507,1,BASE,shpymy,B,B,B
3410,金柏环球（北京）浆纸有限公司,27653,jbhq,2012-10-16 09:35:43.693,2012-10-16 09:35:43.693,1,BASE,jbhq,B,B,B
3411,浙江康纳电器有限公司,4366,zjkndq,2012-10-16 10:18:42.640,2012-10-16 10:18:42.640,1,BASE,zjkndq,B,B,B
3412,山东山大图书有限公司,17489,bk1075,2012-10-16 10:21:49.220,2012-10-16 10:21:49.220,1,BASE,bk1075,B,B,B
3413,北京圣东豪商贸有限责任公司,213,bjsdh,2012-10-16 11:03:12.577,2012-10-16 11:03:12.577,1,BASE,bjsdh,B,B,B
3414,雅登音响乐器（上海）有限公司,11260,ydyxyq,2012-10-16 11:03:58.947,2012-10-16 11:03:58.947,1,BASE,ydyxyq,B,B,B
3415,广州惠威电器有限公司,4721,gzhwdq,2012-10-16 11:04:15.303,2012-10-16 11:04:15.303,1,BASE,gzhwdq,B,B,B
3416,上海宏图电器有限公司,14822,shhtdq,2012-10-16 11:04:27.553,2012-10-16 11:04:27.553,1,BASE,shhtdq,B,B,B
3417,德加拉电子贸易（上海）有限公司,15128,djldz,2012-10-16 11:04:47.153,2012-10-16 11:04:47.153,1,BASE,djldz,B,B,B
3418,悦昌（上海）电器有限公司,26534,ycshdq,2012-10-16 11:04:55.847,2012-10-16 11:04:55.847,1,BASE,ycshdq,B,B,B
3419,南京四海金悦物资有限公司,21106,njshjy,2012-10-16 11:05:04.380,2012-10-16 11:05:04.380,1,BASE,njshjy,B,B,B
3420,北京索途永创商贸有限公司,18877,bjstyc,2012-10-16 11:05:14.153,2012-10-16 11:05:14.153,1,BASE,bjstyc,B,B,B
3421,深圳市欣博阅科技有限公司,17792,szsxbykj,2012-10-16 11:05:23.613,2012-10-16 11:05:23.613,1,BASE,szsxbykj,B,B,B
3422,北京华旗随身数码股份有限公司,17355,bjhqs,2012-10-16 11:05:32.100,2012-10-16 11:05:32.100,1,BASE,bjhqs,B,B,B
3423,北京易度科技有限公司,14114,bjydkj,2012-10-16 11:05:50.767,2012-10-16 11:05:50.767,1,BASE,bjydkj,B,B,B
3424,北京中弘汇亨电子有限公司,13450,bjzhhhdz,2012-10-16 11:06:02.877,2012-10-16 11:06:02.877,1,BASE,bjzhhhdz,B,B,B
3425,北京蓝海世纪科技有限公司,9996,bjlhkj,2012-10-16 11:06:18.570,2012-10-16 11:06:18.570,1,BASE,bjlhkj,B,B,B
3426,北京汉王国粹科技有限责任公司,9166,bjhw,2012-10-16 11:08:08.373,2012-10-16 11:08:08.373,1,BASE,bjhw,B,B,B
3427,上海果壳电子有限公司,6991,shgkdz,2012-10-16 11:08:55.410,2012-10-16 11:08:55.410,1,BASE,shgkdz,B,B,B
3428,上海聪盈计算机科技有限公司,3422,shcyjsjkj,2012-10-16 11:10:10.370,2012-10-16 11:10:10.370,1,BASE,shcyjsjkj,B,B,B
3429,爱国者电子科技（天津）有限公司,3366,agzcckjtj,2012-10-16 11:10:18.907,2012-10-16 11:10:18.907,1,BASE,agzcckjtj,B,B,B
3430,广州市振声贸易有限公司,202,gzzs,2012-10-16 11:16:00.043,2012-10-16 11:16:00.043,1,BASE,gzzs,B,B,B
3431,北京易视腾科技有限公司,25337,ystkj,2012-10-16 11:16:09.863,2012-10-16 11:16:09.863,1,BASE,ystkj,B,B,B
3432,深圳市瑞致达科技有限公司,6771,szsrzd,2012-10-16 11:16:19.457,2012-10-16 11:16:19.457,1,BASE,szsrzd,B,B,B
3433,乐视网信息技术（北京）股份有限公司,8405,lswxx,2012-10-16 11:16:51.377,2012-10-16 11:16:51.377,1,BASE,lswxx,B,B,B
3434,北京壹人壹本信息科技有限公司,10148,bjyrybxxkj,2012-10-16 11:16:59.633,2012-10-16 11:16:59.633,1,BASE,bjyrybxxkj,B,B,B
3435,广州市晨乐信息科技有限公司,13082,gzsclxx,2012-10-16 11:17:12.770,2012-10-16 11:17:12.770,1,BASE,gzsclxx,B,B,B
3436,深圳市金研微科技有限公司,19513,szsjywkj,2012-10-16 11:17:35.083,2012-10-16 11:17:35.083,1,BASE,szsjywkj,B,B,B
3437,广州市壬达电子有限公司,15733,gzsrd,2012-10-16 11:17:45.137,2012-10-16 11:17:45.137,1,BASE,gzsrd,B,B,B
3438,广州市丹丁电子科技有限公司,13083,gzsdd,2012-10-16 11:17:54.643,2012-10-16 11:17:54.643,1,BASE,gzsdd,B,B,B
3439,无锡锐视清信息技术有限公司,9613,wxrsq,2012-10-16 11:18:02.920,2012-10-16 11:18:02.920,1,BASE,wxrsq,B,B,B
3440,深圳市迈乐数码科技股份有限公司,8406,szsml,2012-10-16 11:18:15.243,2012-10-16 11:18:15.243,1,BASE,szsml,B,B,B
3441,深圳市杰科电子有限公司,12871,szsjkdz,2012-10-16 11:18:24.320,2012-10-16 11:18:24.320,1,BASE,szsjkdz,B,B,B
3442,深圳市开博尔科技有限公司,9447,szskbekj,2012-10-16 11:18:34.543,2012-10-16 11:18:34.543,1,BASE,szskbekj,B,B,B
3443,北京成卓基业科技发展有限公司,4288,bjczjy,2012-10-16 11:18:42.790,2012-10-16 11:18:42.790,1,BASE,bjczjy,B,B,B
3444,深圳市锋哲科技有限公司,21723,szsfzkj,2012-10-16 11:18:56.670,2012-10-16 11:18:56.670,1,BASE,szsfzkj,B,B,B
3445,无敌数码科技有限公司,4971,yckj,2012-10-16 11:19:31.707,2012-10-16 11:19:31.707,1,BASE,yckj,B,B,B
3446,北京联科中诺科技有限公司,11101,bjlkzn,2012-10-16 11:19:40.620,2012-10-16 11:19:40.620,1,BASE,bjlkzn,B,B,B
3447,启祥腾达（北京）科技有限公司,21840,qxtd,2012-10-16 11:19:50.407,2012-10-16 11:19:50.407,1,BASE,qxtd,B,B,B
3448,北京数字长城科技有限公司,11860,szcckj,2012-10-16 11:19:59.560,2012-10-16 11:19:59.560,1,BASE,szcckj,B,B,B
3449,北京快乐易教育科技有限公司,19634,bjkly,2012-10-16 11:20:12.137,2012-10-16 11:20:12.137,1,BASE,bjkly,B,B,B
3450,上海桑姆通译实业有限公司,15903,shsmty,2012-10-16 11:20:22.667,2012-10-16 11:20:22.667,1,BASE,shsmty,B,B,B
3451,珠海钜丞科技有限公司,21836,zhjc,2012-10-16 11:20:31.653,2012-10-16 11:20:31.653,1,BASE,zhjc,B,B,B
3452,康明多译通电子科技（上海）有限公司,16349,kmdyt,2012-10-16 11:20:40.530,2012-10-16 11:20:40.530,1,BASE,kmdyt,B,B,B
3453,北京中恒讯视科技发展有限公司,23128,bjzhxs,2012-10-16 11:20:50.353,2012-10-16 11:20:50.353,1,BASE,bjzhxs,B,B,B
3454,深圳易方数码科技股份有限公司,21540,szyfsm,2012-10-16 11:21:04.930,2012-10-16 11:21:04.930,1,BASE,szyfsm,B,B,B
3455,深圳金之丰贸易有限公司,16694,szjzf,2012-10-16 11:21:25.153,2012-10-16 11:21:25.153,1,BASE,szjzf,B,B,B
3456,深圳市台智伟业电子有限公司,11660,szstz,2012-10-16 11:21:33.610,2012-10-16 11:21:33.610,1,BASE,szstz,B,B,B
3457,北京东方昂泰科贸有限公司,2796,bjdfatkm,2012-10-16 11:21:57.007,2012-10-16 11:21:57.007,1,BASE,bjdfatkm,B,B,B
3458,合肥华恒电子科技有限责任公司,3355,hfhhdzkj,2012-10-16 11:22:14.347,2012-10-16 11:22:14.347,1,BASE,hfhhdzkj,B,B,B
3459,深圳市蓝魔数码科技有限公司,6996,szslmsm,2012-10-16 11:22:34.547,2012-10-16 11:22:34.547,1,BASE,szslmsm,B,B,B
3460,广州商科信息科技有限公司,14518,gzskxxkj ,2012-10-16 11:22:43.997,2012-10-16 11:22:43.997,1,BASE,gzskxxkj,B,B,B
3461,北京恒远恒信科技发展有限公司,55,bjhyhx,2012-10-16 11:22:52.307,2012-10-16 11:22:52.307,1,BASE,bjhyhx,B,B,B
3462,深圳市凯聚源科技有限公司,26528,szkjyu,2012-10-16 11:23:03.223,2012-10-16 11:23:03.223,1,BASE,szkjyu,B,B,B
3463,广州市卡梵亚电子科技有限公司,23720,gzkfa,2012-10-16 11:23:37.137,2012-10-16 11:23:37.137,1,BASE,gzkfa,B,B,B
3464,北京迪玛威尔科技有限公司,21949,bjdmwe,2012-10-16 11:23:49.507,2012-10-16 11:23:49.507,1,BASE,bjdmwe,B,B,B
3465,深圳万利达教育电子有限公司,24613,szwlajy,2012-10-16 11:24:05.960,2012-10-16 11:24:05.960,1,BASE,szwlajy,B,B,B
3466,深圳市快易典教育科技有限公司,24013,szkydkj,2012-10-16 11:24:16.120,2012-10-16 11:24:16.120,1,BASE,szkydkj,B,B,B
3467,深圳市世和通讯设备有限公司,18321,szsshtx,2012-10-16 11:24:24.643,2012-10-16 11:24:24.643,1,BASE,szsshtx,B,B,B
3468,奥林巴斯（上海）映像销售有限公司,9512,albssh,2012-10-16 11:24:37.577,2012-10-16 11:24:37.577,1,BASE,albssh,B,B,B
3469,中山市读书郎电子有限公司,10106,zssdsl,2012-10-16 11:24:47.600,2012-10-16 11:24:47.600,1,BASE,zssdsl,B,B,B
3470,广州市晋高贸易有限公司,2890,gzjgmy,2012-10-16 11:25:06.700,2012-10-16 11:25:06.700,1,BASE,gzjgmy,B,B,B
3471,北京金远见电脑技术有限公司,13926,bjjyjdnjs,2012-10-16 11:25:18.547,2012-10-16 11:25:18.547,1,BASE,bjjyjdnjs,B,B,B
3472,橡果贸易（上海）有限公司,11369,xgmysh,2012-10-16 11:25:31.840,2012-10-16 11:25:31.840,1,BASE,xgmysh,B,B,B
3473,广州帝捷电子科技有限公司,3462,gzdjdzkj,2012-10-16 11:25:56.370,2012-10-16 11:25:56.370,1,BASE,gzdjdzkj,B,B,B
3474,上海先颖数码科技有限公司,13482,shxysmkj,2012-10-16 11:26:18.350,2012-10-16 11:26:18.350,1,BASE,shxysmkj,B,B,B
3475,深圳麦博电器有限公司,2748,szmbdq,2012-10-16 11:26:36.087,2012-10-16 11:26:36.087,1,BASE,szmbdq,B,B,B
3476,青岛创新未来科技有限公司,8882,qdcxwl,2012-10-16 11:27:17.003,2012-10-16 11:27:17.003,1,BASE,qdcxwl,B,B,B
3477,重庆远望科技信息有限公司,21003,bk1087,2012-10-16 11:30:29.960,2012-10-16 11:30:29.960,1,BASE,bk1087,B,B,B
3478,找到啦环球文化发展（北京）有限公司,5607,bk0484,2012-10-16 18:46:16.313,2012-10-16 18:46:16.313,1,BASE,bk0484,B,B,B
3479,内蒙古少年儿童出版社,5783,bk0562,2012-10-16 18:46:24.437,2012-10-16 18:46:24.437,1,BASE,bk0562,B,B,B
3480,辽宁少年儿童出版社有限责任公司,14053,bk0982,2012-10-16 18:46:41.610,2012-10-16 18:46:41.610,1,BASE,bk0982,B,B,B
3481,四川少年儿童出版社有限公司,14379,bk0991,2012-10-16 18:46:48.520,2012-10-16 18:46:48.520,1,BASE,bk0991,B,B,B
3482,湖南天闻动漫传媒有限公司,14374,bk0992,2012-10-16 18:46:55.240,2012-10-16 18:46:55.240,1,BASE,bk0992,B,B,B
3483,云南晨光出版社有限责任公司,18723,bk1035,2012-10-16 18:47:02.207,2012-10-16 18:47:02.207,1,BASE,bk1035,B,B,B
3484,北京稚子时代文化传播有限公司,15580,bk1040,2012-10-16 18:47:11.330,2012-10-16 18:47:11.330,1,BASE,bk1040,B,B,B
3485,浙江人民美术出版社有限公司,15649,bk1043,2012-10-16 18:47:17.737,2012-10-16 18:47:17.737,1,BASE,bk1043,B,B,B
3486,洛阳市菲腾君华文化传播有限公司,16972,bk1062,2012-10-16 18:47:24.537,2012-10-16 18:47:24.537,1,BASE,bk1062,B,B,B
3487,山东世纪金榜科教文化股份有限公司,17961,bk1074,2012-10-16 18:47:31.110,2012-10-16 18:47:31.110,1,BASE,bk1074,B,B,B
3488,海燕出版社有限公司,18283,bk1077,2012-10-16 18:47:37.657,2012-10-16 18:47:37.657,1,BASE,bk1077,B,B,B
3489,新疆青少年出版社,19938,bk1082,2012-10-16 18:47:44.527,2012-10-16 18:47:44.527,1,BASE,bk1082,B,B,B
3490,北京腾翔文化发展有限公司,21638,bk1089,2012-10-16 18:47:50.960,2012-10-16 18:47:50.960,1,BASE,bk1089,B,B,B
3491,北京友柏商贸有限责任公司,21002,bk1091,2012-10-16 18:47:57.837,2012-10-16 18:47:57.837,1,BASE,bk1091,B,B,B
3492,安徽少年儿童出版社,21850,bk1092,2012-10-16 18:48:05.347,2012-10-16 18:48:05.347,1,BASE,bk1092,B,B,B
3493,北少芳草文化传媒（北京）有限公司,21633,bk1088,2012-10-16 18:48:12.200,2012-10-16 18:48:12.200,1,BASE,bk1088,B,B,B
3494,北京鸿蒙诚品文化发展有限公司,18101,ebk0298,2012-10-16 19:05:47.660,2012-10-16 19:05:47.660,1,BASE,ebk0298,B,B,B
3495,吉林出版集团社科图书有限公司,16545,bk1060,2012-10-17 10:22:53.283,2012-10-17 10:22:53.283,1,BASE,bk1060,B,B,B
3496,广州市致腾贸易有限公司,3886,gzhzhtmy,2012-10-17 11:13:44.183,2012-10-17 11:13:44.183,1,BASE,gzhzhtmy,B,B,B
3497,瑞硕（厦门）商贸有限公司,13377,rsxmsm,2012-10-17 11:14:26.387,2012-10-17 11:14:26.387,1,BASE,rsxmsm,B,B,B
3498,北京易居实美贸易有限公司,14269,bjyjsmmy,2012-10-17 11:18:47.517,2012-10-17 11:18:47.517,1,BASE,bjyjsmmy,B,B,B
3499,上海山井国际贸易有限公司,15996,shsjgjmy,2012-10-17 11:19:56.460,2012-10-17 11:19:56.460,1,BASE,shsjgjmy,B,B,B
3500,北京钧博阶点商贸有限公司,15404,bjjbjd,2012-10-17 11:20:08.827,2012-10-17 11:20:08.827,1,BASE,bjjbjd,B,B,B
3501,北京麦驰信通科技有限公司,16636,bjmcxt,2012-10-17 11:20:34.270,2012-10-17 11:20:34.270,1,BASE,bjmcxt,B,B,B
3502,北京卡帕索医疗技术有限公司,16955,bjkps,2012-10-17 11:20:55.163,2012-10-17 11:20:55.163,1,BASE,bjkps,B,B,B
3503,上海动创实业有限公司,19106,shdcsyyx,2012-10-17 11:21:10.727,2012-10-17 11:21:10.727,1,BASE,shdcsyyx,B,B,B
3504,金佰利（中国）有限公司,10942,jblzg,2012-10-17 11:21:45.480,2012-10-17 11:21:45.480,1,BASE,jblzg,B,B,B
3505,北京恒美佳商贸发展有限责任公司,3442,bjhmjsmfz,2012-10-17 11:21:53.010,2012-10-17 11:21:53.010,1,BASE,bjhmjsmfz,B,B,B
3506,广州榜样营销管理有限公司,20257,gzbyyx,2012-10-17 11:22:00.300,2012-10-17 11:22:00.300,1,BASE,gzbyyx,B,B,B
3507,深圳华强电子世界网络技术有限公司,18810,szhqdzsj,2012-10-17 11:22:07.550,2012-10-17 11:22:07.550,1,BASE,szhqdzsj,B,B,B
3508,北京鑫文翰商贸有限公司,26580,bjxwhsm,2012-10-17 11:22:14.457,2012-10-17 11:22:14.457,1,BASE,bjxwhsm,B,B,B
3509,广州宜可家居用品有限公司,26581,gzykjjyp,2012-10-17 11:22:22.420,2012-10-17 11:22:22.420,1,BASE,gzykjjyp,B,B,B
3510,苏州马克韦尔进出口有限公司,26578,szmkwe,2012-10-17 11:22:30.590,2012-10-17 11:22:30.590,1,BASE,szmkwe,B,B,B
3511,广州市万荣商贸有限公司广州分公司,6333,gzswrgz,2012-10-17 11:48:57.180,2012-10-17 11:48:57.180,1,BASE,gzswrgz,B,B,B
3512,和记黄埔（中国）商贸有限公司四川分公司,9062,hjhpsc,2012-10-17 11:49:03.850,2012-10-17 11:49:03.850,1,BASE,hjhpsc,B,B,B
3513,武汉创洁工贸洗化有限公司,10740,whcj,2012-10-17 11:49:11.343,2012-10-17 11:49:11.343,1,BASE,whcj,B,B,B
3514,辽宁北方化妆品有限公司,11105,lnbfhzp,2012-10-17 11:49:17.693,2012-10-17 11:49:17.693,1,BASE,lnbfhzp,B,B,B
3515,北京云起龙骧国际贸易有限公司,26856,bjyqlxgj,2012-10-17 11:49:32.510,2012-10-17 11:49:32.510,1,BASE,bjyqlxgj,B,B,B
3516,广州市茹碧贸易有限公司,24405,gzsrbmy,2012-10-17 11:49:38.663,2012-10-17 11:49:38.663,1,BASE,gzsrbmy,B,B,B
3517,北京田韦时尚贸易有限公司,25666,bjtwssmy,2012-10-17 11:49:45.890,2012-10-17 11:49:45.890,1,BASE,bjtwssmy,B,B,B
3518,北京心动诚品商贸有限公司,16665,bjxdcp,2012-10-17 11:49:52.587,2012-10-17 11:49:52.587,1,BASE,bjxdcp,B,B,B
3519,安徽省佳宝玩具集团有限公司,21842,ahjb,2012-10-17 11:49:59.333,2012-10-17 11:49:59.333,1,BASE,ahjb,B,B,B
3520,北京卓众出版有限公司,19523,bjzz,2012-10-17 11:50:06.077,2012-10-17 11:50:06.077,1,BASE,bjzz,B,B,B
3521,上海修衡商贸有限公司,18465,shxhsm,2012-10-17 11:50:12.053,2012-10-17 11:50:12.053,1,BASE,shxhsm,B,B,B
3522,上海爱珍生物科技有限公司,4829,shazsw,2012-10-17 11:50:38.683,2012-10-17 11:50:38.683,1,BASE,shazsw,B,B,B
3523,山西沁州黄小米集团谷之爱食品有限公司,13234,sxqzhxmjtgza,2012-10-17 11:50:44.937,2012-10-17 11:50:44.937,1,BASE,sxqzhxmjtgza,B,B,B
3524,广东和辉药业有限公司,9979,gdhhyygs,2012-10-17 11:51:02.703,2012-10-17 11:51:02.703,1,BASE,gdhhyygs,B,B,B
3525,沈阳百益康生物科技有限公司,8998,sybyk,2012-10-17 11:51:09.260,2012-10-17 11:51:09.260,1,BASE,sybyk,B,B,B
3526,广州市乳白金贸易有限公司,10485,gzsrbj,2012-10-17 11:51:16.573,2012-10-17 11:51:16.573,1,BASE,gzsrbj,B,B,B
3527,上海优之健康产品有限公司,8225,shyzjk,2012-10-17 11:51:42.103,2012-10-17 11:51:42.103,1,BASE,shyzjk,B,B,B
3528,北京京儿医药科技有限公司,8999,bjjeyy,2012-10-17 11:51:49.697,2012-10-17 11:51:49.697,1,BASE,bjjeyy,B,B,B
3529,北京乐智乐健商贸有限公司,15395,bjlzlj,2012-10-17 11:51:56.747,2012-10-17 11:51:56.747,1,BASE,bjlzlj,B,B,B
3530,北京赛嘉城电子商务有限公司,16693,bjsjc,2012-10-17 11:52:02.600,2012-10-17 11:52:02.600,1,BASE,bjsjc,B,B,B
3531,湖南英尚营养食品有限公司,15396,hnys,2012-10-17 11:52:09.280,2012-10-17 11:52:09.280,1,BASE,hnys,B,B,B
3532,北京澳美星辰科贸有限公司,8904,bjamxckm,2012-10-17 11:52:15.607,2012-10-17 11:52:15.607,1,BASE,bjamxckm,B,B,B
3533,杭州多能生物科技有限公司,16547,hzdn,2012-10-17 11:52:22.477,2012-10-17 11:52:22.477,1,BASE,hzdn,B,B,B
3534,北京中海汇丰贸易有限公司,23848,bjzhhf,2012-10-17 11:52:37.957,2012-10-17 11:52:37.957,1,BASE,bjzhhf,B,B,B
3535,广州金奇仕贸易有限公司,26375,gzjqs,2012-10-17 11:52:44.530,2012-10-17 11:52:44.530,1,BASE,gzjqs,B,B,B
3536,国药健康实业（上海）有限公司,22555,gyjksysh,2012-10-17 11:52:50.840,2012-10-17 11:52:50.840,1,BASE,gyjksysh,B,B,B
3537,青岛澳捷尔工艺品有限公司,15632,qdaje,2012-10-17 11:52:56.570,2012-10-17 11:52:56.570,1,BASE,qdaje,B,B,B
3538,武汉江通玩具有限公司,15046,whjtwj,2012-10-17 11:53:02.147,2012-10-17 11:53:02.147,1,BASE,whjtwj,B,B,B
3539,扬州泛安思进出口贸易有限公司,16482,yzfas,2012-10-17 11:53:08.350,2012-10-17 11:53:08.350,1,BASE,yzfas,B,B,B
3540,长沙长亿玩具有限公司,18439,cscy,2012-10-17 11:53:14.877,2012-10-17 11:53:14.877,1,BASE,cscy,B,B,B
3541,北京炫科迪商贸有限公司,15763,bjxkd,2012-10-17 11:53:22.043,2012-10-17 11:53:22.043,1,BASE,bjxkd,B,B,B
3542,上海沃曼士玩具制品有限公司,26211,shwms,2012-10-17 11:53:28.433,2012-10-17 11:53:28.433,1,BASE,shwms,B,B,B
3543,北京东凯天弘工贸有限公司,22441,bjdkth,2012-10-17 11:53:35.477,2012-10-17 11:53:35.477,1,BASE,bjdkth,B,B,B
3544,北京麦恩芙环保科技有限责任公司,17480,bjmef,2012-10-17 11:53:41.630,2012-10-17 11:53:41.630,1,BASE,bjmef,B,B,B
3545,宁波环球娃娃婴童用品有限公司,24639,nbhqww,2012-10-17 11:53:55.920,2012-10-17 11:53:55.920,1,BASE,nbhqww,B,B,B
3546,广东乐美达集团有限公司,21609,gdlmdjt,2012-10-17 11:54:02.423,2012-10-17 11:54:02.423,1,BASE,gdlmdjt,B,B,B
3547,北京经纬吉贸易有限公司,3309,bjjwjmy,2012-10-17 11:54:08.373,2012-10-17 11:54:08.373,1,BASE,bjjwjmy,B,B,B
3548,上海圆融生物科技有限公司,18107,shyrswkj,2012-10-17 11:54:30.180,2012-10-17 11:54:30.180,1,BASE,shyrswkj,B,B,B
3549,苹朵日化（上海）有限公司,19570,pdrhsh,2012-10-17 11:54:39.860,2012-10-17 11:54:39.860,1,BASE,pdrhsh,B,B,B
3550,湖南澳兴文化传播有限公司,23092,hnaxwhcb,2012-10-17 11:55:11.497,2012-10-17 11:55:11.497,1,BASE,hnaxwhcb,B,B,B
3551,北京市世行商贸有限责任公司,19617,bjssh,2012-10-17 11:55:19.157,2012-10-17 11:55:19.157,1,BASE,bjssh,B,B,B
3552,宝瑞莱（上海）营养品有限公司,19616,brlsh,2012-10-17 11:55:25.927,2012-10-17 11:55:25.927,1,BASE,brlsh,B,B,B
3553,上海永聿商贸有限公司,18108,shyysm,2012-10-17 11:55:34.817,2012-10-17 11:55:34.817,1,BASE,shyysm,B,B,B
3554,天津贝尔乳业有限公司,16458,tjbery,2012-10-17 11:55:52.873,2012-10-17 11:55:52.873,1,BASE,tjbery,B,B,B
3555,上海盛雨来商贸有限公司,17978,shsyl,2012-10-17 11:56:00.823,2012-10-17 11:56:00.823,1,BASE,shsyl,B,B,B
3556,烟台每怡进出口有限公司,18029,ytmy,2012-10-17 11:56:08.067,2012-10-17 11:56:08.067,1,BASE,ytmy,B,B,B
3557,北京外贸新创经贸发展有限公司,4105,bjwmxchjmfzh,2012-10-17 11:57:33.620,2012-10-17 11:57:33.620,1,BASE,bjwmxchjmfzh,B,B,B
3558,北京广源同创商贸有限责任公司,5522,bjgytcsm,2012-10-17 11:57:40.227,2012-10-17 11:57:40.227,1,BASE,bjgytcsm,B,B,B
3559,上海高夫食品有限公司,18438,shgf,2012-10-17 11:57:46.607,2012-10-17 11:57:46.607,1,BASE,shgf,B,B,B
3560,百威（中国）销售有限公司,23033,bwzgxd,2012-10-17 11:57:54.737,2012-10-17 11:57:54.737,1,BASE,bwzgxd,B,B,B
3561,一品白客（北京）科技有限公司,19328,YPBK,2012-10-17 12:02:59.280,2012-10-17 12:02:59.280,1,BASE,ypbk,B,B,B
3562,北京二十一世纪金星教育科技有限公司（大学——,15495,bk1032,2012-10-17 17:54:19.750,2012-10-17 17:54:19.750,1,BASE,bk1032,B,B,B
3563,深圳市优摩科技有限公司,23846,szsymkj,2012-10-17 17:55:32.693,2012-10-17 17:55:32.693,1,BASE,szsymkj,B,B,B
3564,安徽省无为县胜友体育用品有限公司,27738,ahswwxsyty,2012-10-19 09:18:09.013,2012-10-19 09:18:09.013,1,BASE,ahswwxsyty,B,B,B
3565,上海兴诺康纶纤维科技股份有限公司,23368,shxnkl,2012-10-19 09:19:12.693,2012-10-19 09:19:12.693,1,BASE,shxnkl,B,B,B
