id,userId,roleId,yn,createTime,updateTime
5379,5221,143,1,2012-11-19 11:07:34.267,NULL
5380,5257,2948,1,2012-11-19 11:08:12.010,NULL
5381,5282,2949,1,2012-11-19 11:24:05.427,NULL
5382,5190,2304,1,2012-11-19 11:27:47.020,NULL
5383,5190,2304,1,2012-11-19 11:28:09.503,NULL
5384,4249,2951,1,2012-11-19 11:32:26.357,NULL
5385,5292,2946,1,2012-11-19 11:33:28.360,NULL
5386,4646,2292,1,2012-11-19 11:43:37.010,NULL
5387,2369,1524,1,2012-11-19 11:46:08.127,NULL
5388,4208,2952,1,2012-11-19 11:53:09.643,NULL
5389,5230,2953,1,2012-11-19 12:03:12.010,NULL
5390,5198,2922,1,2012-11-19 12:03:53.737,NULL
5391,4368,2954,1,2012-11-19 13:39:13.220,NULL
5392,5204,2927,1,2012-11-19 13:43:19.680,NULL
5393,5208,2924,1,2012-11-19 13:44:02.267,NULL
5394,5194,2925,1,2012-11-19 13:44:33.157,NULL
5395,5206,2929,1,2012-11-19 13:45:04.083,NULL
5396,5215,2931,1,2012-11-19 13:45:38.523,NULL
5397,5215,2932,1,2012-11-19 13:46:09.863,NULL
5398,5211,2935,1,2012-11-19 13:46:38.977,NULL
5399,5205,2939,1,2012-11-19 13:47:05.237,NULL
5400,5205,2942,1,2012-11-19 13:47:45.080,NULL
5401,5280,2955,1,2012-11-19 13:55:53.667,NULL
5402,5302,2956,1,2012-11-19 14:17:03.910,NULL
5403,5309,2958,1,2012-11-19 15:14:57.663,NULL
5404,5106,2787,1,2012-11-19 15:17:34.447,NULL
5405,4809,2813,1,2012-11-19 15:24:39.300,NULL
5406,3962,2923,1,2012-11-19 15:41:01.257,NULL
5407,5255,2959,1,2012-11-19 15:46:36.287,NULL
5408,3950,2253,1,2012-11-19 15:59:24.430,NULL
5409,4459,920,1,2012-11-19 16:09:13.017,NULL
5410,5122,2909,1,2012-11-19 16:33:16.773,NULL
5411,5147,652,1,2012-11-19 16:33:51.063,NULL
5412,4201,2967,1,2012-11-19 16:42:07.657,NULL
5413,4358,2968,1,2012-11-19 16:44:38.087,NULL
5414,4398,2969,1,2012-11-19 16:48:36.543,NULL
5415,4402,2970,1,2012-11-19 16:50:47.450,NULL
5416,4668,2973,1,2012-11-19 17:16:43.520,NULL
5417,4252,2974,1,2012-11-19 17:18:46.063,NULL
5418,4669,2975,1,2012-11-19 17:18:47.083,NULL
5419,4524,2977,1,2012-11-19 17:20:18.547,NULL
5420,4527,2979,1,2012-11-19 17:21:44.103,NULL
5421,5021,2976,1,2012-11-19 17:22:36.917,NULL
5422,5323,2982,1,2012-11-19 17:56:47.000,NULL
5423,3878,2162,1,2012-11-19 17:56:55.290,NULL
5424,172,1502,1,2012-11-19 17:58:14.797,NULL
5425,172,1503,1,2012-11-19 17:58:14.797,NULL
5426,172,1731,1,2012-11-19 17:58:14.797,NULL
5427,172,2653,1,2012-11-19 17:58:14.797,NULL
5428,4291,2158,1,2012-11-19 18:05:15.853,NULL
5429,4292,2981,1,2012-11-19 18:05:42.920,NULL
5430,5269,2972,1,2012-11-19 18:06:08.600,NULL
5431,5200,2906,1,2012-11-19 18:31:31.520,NULL
5432,5201,2907,1,2012-11-19 18:31:58.890,NULL
5433,5270,2985,1,2012-11-19 18:36:49.203,NULL
5434,5067,2986,1,2012-11-19 19:15:56.190,NULL
5435,5281,31,1,2012-11-20 09:22:48.850,NULL
5437,5332,2987,1,2012-11-20 10:06:43.643,NULL
5438,5249,2988,1,2012-11-20 10:22:03.773,NULL
5441,1893,2989,1,2012-11-20 10:30:41.913,NULL
5442,5326,2984,1,2012-11-20 11:14:18.680,NULL
5443,3786,2990,1,2012-11-20 11:40:23.743,NULL
5444,5045,2835,1,2012-11-20 11:46:16.540,NULL
5445,4221,2991,1,2012-11-20 11:53:23.260,NULL
5446,4716,199,1,2012-11-20 11:54:29.903,NULL
5447,4209,2993,1,2012-11-20 13:20:05.683,NULL
5448,4210,2996,1,2012-11-20 13:33:17.143,NULL
5449,4211,2997,1,2012-11-20 13:40:09.657,NULL
5450,4212,2998,1,2012-11-20 13:43:36.140,NULL
5451,4255,3001,1,2012-11-20 13:51:25.237,NULL
5452,4216,3002,1,2012-11-20 13:53:38.447,NULL
5453,4215,3003,1,2012-11-20 13:57:48.077,NULL
5454,4217,3004,1,2012-11-20 14:09:45.747,NULL
5455,5345,98,1,2012-11-20 14:26:37.293,NULL
5456,5101,2859,1,2012-11-20 14:46:29.393,NULL
5457,4218,3005,1,2012-11-20 14:47:00.920,NULL
5458,4243,3007,1,2012-11-20 14:49:20.037,NULL
5459,4219,3008,1,2012-11-20 14:52:47.397,NULL
5460,4225,3009,1,2012-11-20 14:55:29.800,NULL
5461,4235,3010,1,2012-11-20 14:57:40.867,NULL
5462,4234,3011,1,2012-11-20 15:01:51.877,NULL
5463,2261,3012,1,2012-11-20 15:05:46.513,NULL
5464,5356,2990,1,2012-11-20 15:19:09.850,NULL
5465,4802,3013,1,2012-11-20 15:36:11.913,NULL
5466,3556,144,1,2012-11-20 15:43:46.920,NULL
5467,2332,144,1,2012-11-20 15:52:20.213,NULL
5468,2332,144,1,2012-11-20 15:52:23.160,NULL
5469,2332,144,1,2012-11-20 16:00:43.070,NULL
5470,1785,144,1,2012-11-20 16:05:27.680,NULL
5471,5308,2980,1,2012-11-20 16:10:33.067,NULL
5472,3542,144,1,2012-11-20 16:10:39.817,NULL
5473,5188,144,1,2012-11-20 16:10:52.663,NULL
5474,4591,144,1,2012-11-20 16:12:04.497,NULL
5475,3518,144,1,2012-11-20 16:12:19.150,NULL
5476,3518,144,1,2012-11-20 16:12:20.893,NULL
5477,3518,144,1,2012-11-20 16:12:22.630,NULL
5478,3591,144,1,2012-11-20 16:14:00.677,NULL
5479,3611,144,1,2012-11-20 16:15:39.240,NULL
5480,3459,144,1,2012-11-20 16:17:01.647,NULL
5481,3459,144,1,2012-11-20 16:17:21.037,NULL
5482,3534,144,1,2012-11-20 16:19:34.507,NULL
5483,3534,144,1,2012-11-20 16:19:36.167,NULL
5484,3531,144,1,2012-11-20 16:26:00.340,NULL
5485,4133,144,1,2012-11-20 16:28:48.827,NULL
5486,3551,144,1,2012-11-20 16:30:06.187,NULL
5487,3572,144,1,2012-11-20 16:31:14.390,NULL
5488,3804,144,1,2012-11-20 16:34:21.790,NULL
5489,3804,144,1,2012-11-20 16:34:23.790,NULL
5490,3804,144,1,2012-11-20 16:34:25.717,NULL
5491,3530,144,1,2012-11-20 16:35:26.447,NULL
5492,3530,144,1,2012-11-20 16:35:28.223,NULL
5493,3530,144,1,2012-11-20 16:35:30.183,NULL
5494,3304,144,1,2012-11-20 16:36:48.857,NULL
5495,3568,144,1,2012-11-20 16:38:02.250,NULL
5496,3532,144,1,2012-11-20 16:38:21.297,NULL
5499,5357,2237,1,2012-11-20 16:51:45.803,NULL
5500,3535,144,1,2012-11-20 16:51:47.930,NULL
5503,1743,754,1,2012-11-20 17:19:53.693,NULL
5504,5045,657,1,2012-11-20 17:24:48.727,NULL
5505,5176,210,1,2012-11-20 17:29:51.383,NULL
5506,4855,2747,1,2012-11-20 17:32:45.987,NULL
5507,1524,765,1,2012-11-20 17:33:36.023,NULL
5508,2474,144,1,2012-11-20 17:38:31.963,NULL
5509,3488,144,1,2012-11-20 17:38:51.470,NULL
5510,1410,2410,1,2012-11-20 17:44:05.553,NULL
5511,5368,3021,1,2012-11-20 17:46:07.343,NULL
5512,5368,3021,1,2012-11-20 17:46:52.853,NULL
5513,3936,497,1,2012-11-20 17:58:11.043,NULL
5514,3706,2508,1,2012-11-20 18:00:35.703,NULL
5515,3706,2508,1,2012-11-20 18:01:48.537,NULL
5516,3706,2508,1,2012-11-20 18:02:36.430,NULL
5517,4906,3023,1,2012-11-20 18:07:12.113,NULL
5518,3794,2231,1,2012-11-20 18:07:52.130,NULL
5519,3569,2231,1,2012-11-20 18:08:07.597,NULL
5520,3931,2231,1,2012-11-20 18:08:22.097,NULL
5521,5358,31,1,2012-11-20 20:29:16.707,NULL
5522,5111,2021,1,2012-11-21 09:13:17.137,NULL
5523,5337,3024,1,2012-11-21 09:17:11.770,NULL
5524,3350,3025,1,2012-11-21 09:47:19.123,NULL
5525,5113,3026,1,2012-11-21 09:52:40.690,NULL
5528,4853,1437,1,2012-11-21 10:35:50.877,NULL
5529,4853,3030,1,2012-11-21 10:35:50.877,NULL
5532,2769,3029,1,2012-11-21 10:38:09.593,NULL
5533,4457,2992,1,2012-11-21 10:39:36.707,NULL
5534,5348,3028,1,2012-11-21 10:44:12.427,NULL
5535,5387,1437,1,2012-11-21 10:56:30.403,NULL
5536,5387,3030,1,2012-11-21 10:56:30.403,NULL
5537,3437,1089,1,2012-11-21 11:00:06.290,NULL
5538,5354,3032,1,2012-11-21 11:03:54.353,NULL
5539,5359,3033,1,2012-11-21 11:12:39.177,NULL
5540,5298,3034,1,2012-11-21 11:22:15.000,NULL
5541,4969,3035,1,2012-11-21 11:32:03.640,NULL
5542,4773,3037,1,2012-11-21 13:26:37.723,NULL
5543,3823,1793,1,2012-11-21 13:33:32.187,NULL
5544,3823,1227,1,2012-11-21 13:34:22.157,NULL
5545,3823,1956,1,2012-11-21 13:34:22.157,NULL
5546,2080,1956,1,2012-11-21 13:35:22.253,NULL
5547,2025,1227,1,2012-11-21 13:35:57.377,NULL
5548,2025,1956,1,2012-11-21 13:35:57.380,NULL
5549,3680,2049,1,2012-11-21 13:46:23.677,NULL
5550,5188,2354,1,2012-11-21 13:58:17.800,NULL
5551,4227,3038,1,2012-11-21 14:09:06.770,NULL
5552,4232,3039,1,2012-11-21 14:11:55.337,NULL
5553,4525,3042,1,2012-11-21 15:31:23.403,NULL
5554,4519,3041,1,2012-11-21 15:31:43.863,NULL
5555,4361,3043,1,2012-11-21 15:33:08.497,NULL
5556,4676,3045,1,2012-11-21 15:39:15.920,NULL
5557,4670,3047,1,2012-11-21 15:42:13.707,NULL
5558,4673,3048,1,2012-11-21 15:43:32.787,NULL
5559,4673,3048,1,2012-11-21 15:44:37.113,NULL
5560,4335,3050,1,2012-11-21 15:49:35.853,NULL
5561,4335,3051,1,2012-11-21 15:49:35.857,NULL
5562,4335,3052,1,2012-11-21 15:49:35.857,NULL
5563,4213,2999,1,2012-11-21 16:02:41.577,NULL
5566,5291,3061,1,2012-11-21 16:13:19.110,NULL
5567,5396,2966,1,2012-11-21 16:14:20.077,NULL
5568,4140,3063,1,2012-11-21 16:20:53.910,NULL
5569,5401,3065,1,2012-11-21 16:27:00.613,NULL
5570,5402,45,1,2012-11-21 16:30:00.733,NULL
5572,3878,2417,1,2012-11-21 17:04:53.503,NULL
5573,3878,2417,1,2012-11-21 17:05:05.280,NULL
5574,3785,2307,1,2012-11-21 17:05:10.760,NULL
5575,3785,2307,1,2012-11-21 17:05:28.490,NULL
5576,4300,2417,1,2012-11-21 17:08:03.090,NULL
5577,5405,3031,1,2012-11-21 17:09:09.297,NULL
5578,3785,2307,1,2012-11-21 17:12:43.003,NULL
5580,4666,609,1,2012-11-21 17:20:12.197,NULL
5581,4991,2795,1,2012-11-21 17:20:39.320,NULL
5582,5307,618,1,2012-11-21 17:24:55.177,NULL
5583,3729,613,1,2012-11-21 17:28:01.177,NULL
5584,3680,3068,1,2012-11-21 17:40:51.357,NULL
5586,5295,610,1,2012-11-21 17:59:09.833,NULL
5587,5305,621,1,2012-11-21 18:03:46.203,NULL
5588,5297,619,1,2012-11-21 18:10:00.300,NULL
5591,5273,657,1,2012-11-21 18:25:11.057,NULL
5592,5355,763,1,2012-11-21 18:53:31.387,NULL
5594,4979,31,1,2012-11-21 19:02:51.120,NULL
5595,5365,3071,1,2012-11-21 19:08:16.513,NULL
5596,5410,3072,1,2012-11-21 19:50:39.883,NULL
5597,5416,936,1,2012-11-22 09:41:02.443,NULL
5598,5353,639,1,2012-11-22 10:25:37.160,NULL
5599,2316,1697,1,2012-11-22 10:42:37.573,NULL
5600,5317,2222,1,2012-11-22 10:48:13.467,NULL
5601,4230,3074,1,2012-11-22 11:19:17.927,NULL
5602,2218,1416,1,2012-11-22 11:23:43.937,NULL
5603,5296,2920,1,2012-11-22 11:25:51.630,NULL
5604,5407,705,1,2012-11-22 11:26:19.620,NULL
5605,5422,554,1,2012-11-22 11:40:46.490,NULL
5607,5010,1924,1,2012-11-22 11:49:06.747,NULL
5612,5427,752,1,2012-11-22 13:48:31.633,NULL
5617,5429,184,1,2012-11-22 13:55:13.747,NULL
5618,5430,919,1,2012-11-22 13:56:28.750,NULL
5619,5428,2782,1,2012-11-22 14:13:50.703,NULL
5620,5428,2874,1,2012-11-22 14:13:50.707,NULL
5622,5432,159,1,2012-11-22 14:38:15.373,NULL
5623,5433,1440,1,2012-11-22 14:41:29.767,NULL
5624,4895,3077,1,2012-11-22 14:57:55.443,NULL
5625,4189,3078,1,2012-11-22 15:01:57.623,NULL
5626,5436,192,1,2012-11-22 15:58:25.223,NULL
5627,3842,3081,1,2012-11-22 16:52:17.653,NULL
5628,5440,551,1,2012-11-22 16:55:15.450,NULL
5629,1543,3082,1,2012-11-22 17:03:25.137,NULL
5630,5339,3084,1,2012-11-23 09:38:08.703,NULL
5631,5315,3083,1,2012-11-23 10:11:56.453,NULL
5632,3680,2704,1,2012-11-23 10:38:26.353,NULL
5634,5453,3080,1,2012-11-23 11:02:07.723,NULL
5635,5455,3085,1,2012-11-23 11:39:31.633,NULL
5636,5397,3086,1,2012-11-23 11:52:39.090,NULL
5637,5459,3087,1,2012-11-23 14:39:03.003,NULL
5638,5437,122,1,2012-11-23 14:53:44.960,NULL
5639,4057,2964,1,2012-11-23 15:32:35.970,NULL
5640,5466,44,1,2012-11-23 15:36:24.300,NULL
5641,5466,44,1,2012-11-23 15:36:40.577,NULL
5642,3970,3089,1,2012-11-23 15:40:55.130,NULL
5643,3970,3089,1,2012-11-23 15:41:07.373,NULL
5644,5467,3091,1,2012-11-23 15:45:37.187,NULL
5645,5470,3092,1,2012-11-23 16:17:08.010,NULL
5647,5395,3094,1,2012-11-23 16:37:47.057,NULL
5648,5392,3095,1,2012-11-23 17:27:10.067,NULL
5649,5474,3096,1,2012-11-23 17:28:11.980,NULL
5650,5474,3096,1,2012-11-23 17:30:03.273,NULL
5651,5123,3097,1,2012-11-23 17:35:05.563,NULL
5652,5477,915,1,2012-11-23 17:56:16.420,NULL
5653,5478,906,1,2012-11-23 18:01:27.490,NULL
5654,5213,3101,1,2012-11-23 18:03:29.853,NULL
5655,5157,3102,1,2012-11-23 18:07:25.863,NULL
5656,5168,31,1,2012-11-23 18:25:42.920,NULL
5657,5451,3103,1,2012-11-23 19:09:53.383,NULL
5658,5379,31,1,2012-11-26 10:23:57.087,NULL
5659,5479,3104,1,2012-11-26 10:37:04.910,NULL
5660,5486,701,1,2012-11-26 10:44:23.257,NULL
5661,5490,3105,1,2012-11-26 13:31:21.727,NULL
5662,5488,1019,1,2012-11-26 13:37:26.750,NULL
5663,3330,3106,1,2012-11-26 13:39:35.670,NULL
5664,4835,1897,1,2012-11-26 13:44:02.977,NULL
5666,4248,3108,1,2012-11-26 14:42:46.520,NULL
5667,5494,3110,1,2012-11-26 15:37:05.870,NULL
5668,5343,3111,1,2012-11-26 15:49:48.977,NULL
5669,5484,3113,1,2012-11-26 16:17:39.663,NULL
5670,5498,3112,1,2012-11-26 16:40:19.923,NULL
5671,5499,1967,1,2012-11-26 16:41:31.823,NULL
5674,5372,3114,1,2012-11-26 17:10:34.183,NULL
5675,2044,672,1,2012-11-26 17:14:06.000,NULL
5676,5504,2418,1,2012-11-26 17:39:50.423,NULL
5677,1672,3114,1,2012-11-26 18:12:42.683,NULL
5679,5507,3117,1,2012-11-26 18:13:53.477,NULL
5680,5505,3115,1,2012-11-26 18:37:42.200,NULL
5681,5180,3067,1,2012-11-26 18:38:04.177,NULL
5682,5180,3067,1,2012-11-26 18:38:24.970,NULL
5683,5180,3067,1,2012-11-26 18:38:59.283,NULL
5684,5352,3022,1,2012-11-26 18:51:22.933,NULL
5685,4739,3022,1,2012-11-26 18:51:54.433,NULL
5686,1257,480,1,2012-11-26 19:40:46.343,NULL
5687,5442,3120,1,2012-11-27 08:51:22.670,NULL
5688,5445,3121,1,2012-11-27 08:59:23.227,NULL
5691,5444,2857,1,2012-11-27 09:33:25.010,NULL
5692,5444,2857,1,2012-11-27 09:33:36.857,NULL
5693,5443,1746,1,2012-11-27 09:39:53.463,NULL
5694,3233,1886,1,2012-11-27 09:40:34.160,NULL
5695,5446,60,1,2012-11-27 09:52:14.267,NULL
5696,5446,946,1,2012-11-27 09:52:14.270,NULL
5698,1912,589,1,2012-11-27 10:25:08.960,NULL
5699,3198,3124,1,2012-11-27 10:40:19.990,NULL
5700,5516,3125,1,2012-11-27 10:50:43.677,NULL
5702,4530,3126,1,2012-11-27 11:16:42.430,NULL
5703,4195,3127,1,2012-11-27 11:33:14.843,NULL
5705,4412,3129,1,2012-11-27 11:39:27.460,NULL
5706,4143,1886,1,2012-11-27 11:43:44.757,NULL
5707,4143,2370,1,2012-11-27 11:43:44.757,NULL
5708,4143,2450,1,2012-11-27 11:43:44.757,NULL
5709,4143,2696,1,2012-11-27 11:43:44.757,NULL
5710,4143,3131,1,2012-11-27 11:43:44.757,NULL
5711,3636,3133,1,2012-11-27 12:02:33.740,NULL
5713,4517,3132,1,2012-11-27 13:25:18.860,NULL
5714,5532,1825,1,2012-11-27 13:43:22.610,NULL
5715,4594,3135,1,2012-11-27 13:45:37.633,NULL
5716,5529,3137,1,2012-11-27 13:52:15.310,NULL
5717,4606,3136,1,2012-11-27 13:58:00.287,NULL
5718,5375,3138,1,2012-11-27 14:07:43.217,NULL
5719,5523,3139,1,2012-11-27 14:08:29.710,NULL
5720,4360,3142,1,2012-11-27 14:25:14.253,NULL
5721,4614,3143,1,2012-11-27 14:28:54.157,NULL
5722,3333,3087,1,2012-11-27 14:31:08.493,NULL
5723,4343,3145,1,2012-11-27 14:37:37.157,NULL
5724,4281,3146,1,2012-11-27 14:42:01.977,NULL
5725,4464,3147,1,2012-11-27 14:51:17.167,NULL
5726,4187,3148,1,2012-11-27 14:59:53.973,NULL
5727,5540,47,1,2012-11-27 15:05:58.137,NULL
5728,3233,3131,1,2012-11-27 15:32:56.677,NULL
5729,5546,31,1,2012-11-27 16:11:26.093,NULL
5730,5547,2846,1,2012-11-27 16:23:58.983,NULL
5731,5549,140,1,2012-11-27 16:27:39.587,NULL
5732,5153,2174,1,2012-11-27 16:39:45.170,NULL
5733,5153,2174,1,2012-11-27 16:40:26.173,NULL
5734,5153,2174,1,2012-11-27 16:41:49.580,NULL
5735,5346,1843,1,2012-11-27 17:38:47.950,NULL
5736,5114,2887,1,2012-11-27 18:50:30.270,NULL
5737,5560,2450,1,2012-11-27 19:06:35.467,NULL
5739,4851,3153,1,2012-11-27 19:39:31.270,NULL
5740,4811,3154,1,2012-11-27 19:44:19.777,NULL
5741,5509,3155,1,2012-11-27 19:48:53.760,NULL
5742,5508,611,1,2012-11-27 19:55:58.907,NULL
5743,5525,3156,1,2012-11-27 20:08:44.803,NULL
5744,5501,3157,1,2012-11-27 20:13:02.247,NULL
5745,5544,1964,1,2012-11-28 09:53:17.400,NULL
5746,3124,3158,1,2012-11-28 09:57:16.320,NULL
5747,4101,173,1,2012-11-28 10:05:40.090,NULL
5748,5553,3159,1,2012-11-28 10:31:30.597,NULL
5749,4920,104,1,2012-11-28 10:37:44.060,NULL
5750,5566,3160,1,2012-11-28 10:39:23.990,NULL
5751,4968,3035,1,2012-11-28 11:11:47.650,NULL
5752,5466,1055,1,2012-11-28 11:22:22.673,NULL
5753,5466,1056,1,2012-11-28 11:22:22.673,NULL
5754,5571,2418,1,2012-11-28 11:26:56.370,NULL
5755,5571,2418,1,2012-11-28 11:27:08.903,NULL
5756,5564,3163,1,2012-11-28 11:27:38.087,NULL
5757,4268,3162,1,2012-11-28 11:28:42.123,NULL
5759,5541,3165,1,2012-11-28 11:49:20.880,NULL
5760,5182,3167,1,2012-11-28 11:51:26.037,NULL
5761,5182,3167,1,2012-11-28 11:51:38.717,NULL
5762,5542,3168,1,2012-11-28 11:53:29.630,NULL
5763,3503,3125,1,2012-11-28 12:04:28.480,NULL
5764,4063,3170,1,2012-11-28 14:01:51.707,NULL
5766,5569,3172,1,2012-11-28 14:18:30.013,NULL
5767,5569,3172,1,2012-11-28 14:18:43.637,NULL
5768,3687,2849,1,2012-11-28 14:46:44.853,NULL
5769,3503,2705,1,2012-11-28 14:49:32.310,NULL
5770,3503,3171,1,2012-11-28 15:00:06.620,NULL
5771,5142,2366,1,2012-11-28 15:01:28.323,NULL
5772,5142,2862,1,2012-11-28 15:01:28.323,NULL
5774,5491,3174,1,2012-11-28 15:15:40.140,NULL
5776,3277,2636,1,2012-11-28 16:34:29.980,NULL
5777,56,2472,1,2012-11-28 16:49:31.290,NULL
5778,56,2717,1,2012-11-28 16:49:31.290,NULL
5779,56,2719,1,2012-11-28 16:49:31.290,NULL
5780,56,2710,1,2012-11-28 16:49:31.290,NULL
5781,56,2714,1,2012-11-28 16:49:31.290,NULL
5782,56,2232,1,2012-11-28 16:49:31.290,NULL
5783,56,578,1,2012-11-28 16:49:31.290,NULL
5784,56,2659,1,2012-11-28 16:49:31.290,NULL
5785,56,1025,1,2012-11-28 16:49:31.290,NULL
5786,56,1141,1,2012-11-28 16:49:31.290,NULL
5787,56,1862,1,2012-11-28 16:49:31.290,NULL
5788,56,1532,1,2012-11-28 16:49:31.290,NULL
5789,56,2656,1,2012-11-28 16:49:31.290,NULL
5790,56,2562,1,2012-11-28 16:49:31.290,NULL
5791,56,2786,1,2012-11-28 16:49:31.290,NULL
5792,56,2655,1,2012-11-28 16:49:31.290,NULL
5793,56,2657,1,2012-11-28 16:49:31.290,NULL
5794,56,2709,1,2012-11-28 16:49:31.290,NULL
5795,56,2711,1,2012-11-28 16:49:31.290,NULL
5796,56,2712,1,2012-11-28 16:49:31.290,NULL
5797,56,2716,1,2012-11-28 16:49:31.290,NULL
5798,56,2720,1,2012-11-28 16:49:31.290,NULL
5799,56,2902,1,2012-11-28 16:49:31.290,NULL
5800,56,2904,1,2012-11-28 16:49:31.290,NULL
5801,56,3072,1,2012-11-28 16:49:31.290,NULL
5802,56,3105,1,2012-11-28 16:49:31.290,NULL
5803,5621,31,1,2012-11-28 17:17:14.597,NULL
5804,4299,3166,1,2012-11-28 17:20:21.730,NULL
5805,4013,3164,1,2012-11-28 17:21:29.740,NULL
5806,5589,556,1,2012-11-28 18:05:27.277,NULL
5807,5452,3066,1,2012-11-28 18:26:28.470,NULL
5808,5630,3176,1,2012-11-28 18:50:05.347,NULL
5809,5604,284,1,2012-11-28 19:05:05.153,NULL
5810,5604,284,1,2012-11-28 19:05:08.083,NULL
5811,5531,3178,1,2012-11-29 08:52:35.013,NULL
5812,5527,3179,1,2012-11-29 08:57:08.733,NULL
5813,5527,3179,1,2012-11-29 08:57:27.997,NULL
5814,5526,3180,1,2012-11-29 08:59:32.600,NULL
5815,1996,3182,1,2012-11-29 09:07:39.190,NULL
5816,5519,3183,1,2012-11-29 09:13:19.833,NULL
5817,1219,3184,1,2012-11-29 09:19:42.840,NULL
5818,5584,3185,1,2012-11-29 09:55:05.593,NULL
5819,4266,3186,1,2012-11-29 09:56:59.440,NULL
5820,5649,1799,1,2012-11-29 10:21:58.610,NULL
5821,2587,1604,1,2012-11-29 10:36:21.937,NULL
5822,5650,3177,1,2012-11-29 10:48:03.380,NULL
5823,5615,3187,1,2012-11-29 10:52:37.570,NULL
5824,5643,779,1,2012-11-29 10:55:54.277,NULL
8715,4810,777,1,2012-11-29 11:04:27.057,NULL
11606,5654,3189,1,2012-11-29 11:17:05.440,NULL
11607,4603,3188,1,2012-11-29 11:18:25.060,NULL
20284,1986,3190,1,2012-11-29 11:20:03.440,NULL
26069,5659,2921,1,2012-11-29 11:26:24.420,NULL
26070,5563,3191,1,2012-11-29 11:27:51.787,NULL
26071,3091,1,1,2012-11-29 11:31:08.050,NULL
26072,3091,26,1,2012-11-29 11:31:08.057,NULL
26073,3091,36,1,2012-11-29 11:31:08.057,NULL
26074,3091,44,1,2012-11-29 11:31:08.057,NULL
26075,3091,135,1,2012-11-29 11:31:08.057,NULL
26076,3091,136,1,2012-11-29 11:31:08.057,NULL
26077,3091,137,1,2012-11-29 11:31:08.057,NULL
26078,3091,138,1,2012-11-29 11:31:08.057,NULL
26079,3091,140,1,2012-11-29 11:31:08.057,NULL
26080,3091,141,1,2012-11-29 11:31:08.057,NULL
26081,3091,142,1,2012-11-29 11:31:08.057,NULL
26082,3091,143,1,2012-11-29 11:31:08.057,NULL
26083,3091,144,1,2012-11-29 11:31:08.057,NULL
26084,3091,145,1,2012-11-29 11:31:08.057,NULL
26085,3091,157,1,2012-11-29 11:31:08.057,NULL
26086,3091,164,1,2012-11-29 11:31:08.057,NULL
26087,3091,249,1,2012-11-29 11:31:08.057,NULL
26088,3091,281,1,2012-11-29 11:31:08.057,NULL
26089,3091,284,1,2012-11-29 11:31:08.060,NULL
26090,3091,479,1,2012-11-29 11:31:08.060,NULL
26091,3091,589,1,2012-11-29 11:31:08.060,NULL
26092,3091,1125,1,2012-11-29 11:31:08.060,NULL
26093,3091,1715,1,2012-11-29 11:31:08.060,NULL
26094,3091,3126,1,2012-11-29 11:31:08.060,NULL
26095,3091,6,1,2012-11-29 11:31:08.060,NULL
26096,3091,8,1,2012-11-29 11:31:08.060,NULL
26097,3091,7,1,2012-11-29 11:31:08.060,NULL
26098,3091,12,1,2012-11-29 11:31:08.060,NULL
26099,3091,2018,1,2012-11-29 11:31:08.060,NULL
26100,3091,2052,1,2012-11-29 11:31:08.060,NULL
26101,3091,9,1,2012-11-29 11:31:08.060,NULL
26102,3091,10,1,2012-11-29 11:31:08.060,NULL
26103,3091,11,1,2012-11-29 11:31:08.060,NULL
26104,3091,13,1,2012-11-29 11:31:08.060,NULL
26105,3091,15,1,2012-11-29 11:31:08.060,NULL
26106,3091,1850,1,2012-11-29 11:31:08.060,NULL
26107,3091,16,1,2012-11-29 11:31:08.060,NULL
26108,3091,18,1,2012-11-29 11:31:08.060,NULL
26109,3091,19,1,2012-11-29 11:31:08.060,NULL
26110,3091,31,1,2012-11-29 11:31:08.060,NULL
26111,3091,279,1,2012-11-29 11:31:08.060,NULL
26112,3091,1134,1,2012-11-29 11:31:08.060,NULL
26113,3091,1013,1,2012-11-29 11:31:08.060,NULL
26114,3091,42,1,2012-11-29 11:31:08.060,NULL
26115,3091,22,1,2012-11-29 11:31:08.060,NULL
26116,3091,24,1,2012-11-29 11:31:08.060,NULL
26117,3091,238,1,2012-11-29 11:31:08.060,NULL
26118,3091,25,1,2012-11-29 11:31:08.060,NULL
26119,3091,28,1,2012-11-29 11:31:08.060,NULL
26120,3091,27,1,2012-11-29 11:31:08.060,NULL
26121,3091,96,1,2012-11-29 11:31:08.060,NULL
26122,3091,1067,1,2012-11-29 11:31:08.060,NULL
26123,3091,2748,1,2012-11-29 11:31:08.060,NULL
26124,3091,29,1,2012-11-29 11:31:08.060,NULL
26125,3091,43,1,2012-11-29 11:31:08.060,NULL
26126,3091,259,1,2012-11-29 11:31:08.060,NULL
26127,3091,30,1,2012-11-29 11:31:08.060,NULL
26128,3091,783,1,2012-11-29 11:31:08.060,NULL
26129,3091,1485,1,2012-11-29 11:31:08.060,NULL
26130,3091,35,1,2012-11-29 11:31:08.060,NULL
26131,3091,34,1,2012-11-29 11:31:08.060,NULL
26132,3091,1006,1,2012-11-29 11:31:08.060,NULL
26133,3091,1007,1,2012-11-29 11:31:08.060,NULL
26134,3091,1008,1,2012-11-29 11:31:08.060,NULL
26135,3091,1009,1,2012-11-29 11:31:08.060,NULL
